ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-11443,Source2,2,2017-01-17 17:18:40,2017-01-17 18:03:10,38.402515,-120.637611,,,0.01,Multi-vehicle accident on CA-88 at Aqueduct Rd.,State Highway 88,Pine Grove,Amador,CA,95665,US,US/Pacific,KPVF,2017-01-17 17:15:00,44.6,,81.0,30.12,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
A-11444,Source2,2,2017-01-17 17:23:26,2017-01-17 17:53:10,38.01086,-121.86393,,,0.01,Accident on CA-4 Eastbound at Exit 24 Loveridge Rd.,CA-4 E,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2017-01-17 16:53:00,46.0,43.1,76.0,30.1,4.0,NNE,5.8,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-11445,Source2,3,2017-01-17 17:32:05,2017-01-17 18:01:35,37.314693,-121.91066,,,0.01,Lane blocked on exit ramp due to accident on I-280 Southbound at Exits 4 5A Meridian Ave.,I-280 S,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2017-01-17 17:53:00,50.0,,74.0,30.12,7.0,West,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-11446,Source2,2,2017-01-17 17:43:27,2017-01-17 18:27:53,38.644695,-121.272003,,,0.01,Accident on Winding Way at County Hwy-E2 Sunrise Blvd.,Sunrise Blvd,Fair Oaks,Sacramento,CA,95628,US,US/Pacific,KMHR,2017-01-17 17:45:00,41.0,37.1,100.0,30.16,3.0,NNW,5.8,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-11447,Source2,2,2017-01-17 17:57:28,2017-01-17 18:41:29,38.683777,-121.438431,,,0.01,Accident on County Hwy-E14 Elkhorn Blvd at Dry Creek Rd.,Dry Creek Rd,Rio Linda,Sacramento,CA,95673-4421,US,US/Pacific,KMCC,2017-01-17 17:50:00,41.0,37.1,100.0,30.17,2.5,NE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-11448,Source2,3,2017-01-17 17:59:10,2017-01-17 18:43:39,38.81913,-121.186066,,,0.01,Accident on I-80 Eastbound after Exit 110 Horseshoe Bar Rd.,I-80 E,Loomis,Placer,CA,95650,US,US/Pacific,KLHM,2017-01-17 17:55:00,41.0,37.1,87.0,30.14,4.0,ENE,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-11449,Source2,3,2017-01-17 17:58:25,2017-01-17 18:42:44,38.837467,-121.16421499999998,,,0.01,Accident on I-80 Eastbound after Exit 112 Penryn Rd.,I-80 E,Penryn,Placer,CA,95663,US,US/Pacific,KAUN,2017-01-17 17:55:00,41.0,,100.0,30.13,0.2,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-11450,Source2,3,2017-01-17 18:07:51,2017-01-17 18:37:40,37.51136,-121.937637,,,0.01,Accident on I-680 Northbound at Exit 14 Auto Mall Pkwy.,I-680 N,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2017-01-17 17:56:00,50.0,,77.0,30.15,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-11451,Source2,2,2017-01-17 18:08:32,2017-01-17 18:38:17,37.153984,-121.686966,,,0.01,Accident on Hale Ave at Willow Springs Rd.,Hale Ave,Morgan Hill,Santa Clara,CA,95037-9233,US,US/Pacific,KE16,2017-01-17 18:15:00,48.2,,82.0,30.14,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Day,Day
A-11452,Source2,2,2017-01-17 18:10:24,2017-01-17 18:54:58,38.496132,-121.441521,,,0.01,Accident on Florin Rd at 6th Pkwy.,Florin Rd,Sacramento,Sacramento,CA,95823-2267,US,US/Pacific,KSAC,2017-01-17 18:03:00,41.0,39.0,100.0,30.16,5.0,NE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-11453,Source2,2,2017-01-17 18:05:53,2017-01-17 18:50:31,38.576679,-121.360191,,,0.01,Accident on American River Dr at Morris Way.,Morris Way,Sacramento,Sacramento,CA,95864,US,US/Pacific,KMHR,2017-01-17 17:45:00,41.0,37.1,100.0,30.16,3.0,NNW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-11454,Source2,2,2017-01-17 18:16:23,2017-01-17 19:00:57,38.538242,-121.473648,,,0.01,Accident on CA-99 Northbound at CA-99 Exit 297 / 12th Ave.,CA-99 N,Sacramento,Sacramento,CA,95820,US,US/Pacific,KSAC,2017-01-17 18:03:00,41.0,39.0,100.0,30.16,5.0,NE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-11455,Source2,2,2017-01-17 18:29:46,2017-01-17 19:13:57,38.610813,-121.41246,,,0.01,Right hand shoulder blocked due to accident on Tamarack Way Westbound at El Camino Ave.,Barcelona Way,Sacramento,Sacramento,CA,95825-1004,US,US/Pacific,KMCC,2017-01-17 18:30:00,41.0,,100.0,30.17,3.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-11456,Source2,2,2017-01-17 18:20:26,2017-01-17 18:50:14,37.66716,-120.911118,,,0.0,Accident on Parker Rd at Briggsmore Ave.,Santa Fe Ave,Modesto,Stanislaus,CA,95357,US,US/Pacific,KMOD,2017-01-17 17:53:00,46.0,,76.0,30.15,7.0,Calm,,,Clear,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Day
A-11457,Source2,2,2017-01-17 18:33:42,2017-01-17 19:03:28,37.314762,-121.913216,,,0.01,Accident on Meridian Ave Southbound at I-280.,I-280 S,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2017-01-17 18:53:00,48.9,,74.0,30.13,7.0,WNW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-11458,Source2,2,2017-01-17 18:34:10,2017-01-17 19:03:58,37.63968300000001,-121.247765,,,0.01,Accident on CA-132 Maze Blvd at Kasson Rd.,River Rd,Vernalis,San Joaquin,CA,95385-9722,US,US/Pacific,KMOD,2017-01-17 18:53:00,45.0,,82.0,30.15,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-11459,Source2,2,2017-01-17 18:43:13,2017-01-17 19:27:15,38.682415,-120.854599,,,0.01,One lane blocked due to accident on Pleasant Valley Rd at El Dorado Rd.,Pleasant Valley Rd,El Dorado,El Dorado,CA,95623-4203,US,US/Pacific,KPVF,2017-01-17 18:35:00,44.6,40.7,76.0,30.14,10.0,East,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11460,Source2,3,2017-01-17 18:57:40,2017-01-17 19:27:11,37.317234,-121.934975,,,0.01,#1 lane blocked due to accident on I-280 Southbound at Exits 1C 5A 5B CA-17.,I-280 S,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2017-01-17 18:53:00,48.9,,74.0,30.13,7.0,WNW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11461,Source2,3,2017-01-17 18:58:27,2017-01-17 19:28:09,38.510452,-121.780464,,,0.01,#1 lane blocked due to accident on I-80 Westbound at Exit 69 Kidwell Rd.,I-80 W,Davis,Solano,CA,95616,US,US/Pacific,KEDU,2017-01-17 18:55:00,41.0,38.0,100.0,30.19,3.0,NE,4.6,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11462,Source2,3,2017-01-17 19:04:40,2017-01-17 19:34:23,37.529274,-122.001472,,,0.01,#2 lane blocked due to accident on I-880 Southbound at Exit 17 Mowry Ave.,Nimitz Fwy S,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2017-01-17 18:47:00,48.2,,87.0,30.13,6.0,WNW,6.9,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11463,Source2,3,2017-01-17 19:08:08,2017-01-17 19:37:51,37.378151,-121.903557,,,0.01,#1 lane blocked due to accident on I-880 Southbound at Exit 5 Brokaw Rd.,I-880 S,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-01-17 18:53:00,48.9,,74.0,30.13,7.0,WNW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11464,Source2,3,2017-01-17 19:14:38,2017-01-17 19:59:02,38.657719,-121.363426,,,0.01,Accident on I-80 Eastbound after Exit 96 Madison Ave.,I-80 E,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2017-01-17 19:10:00,41.0,,93.0,30.17,3.0,Calm,,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11465,Source2,3,2017-01-17 19:28:08,2017-01-17 19:57:44,38.25576,-122.064445,,,0.01,HOV lane blocked due to accident on I-80 Eastbound at Exit 45 Travis Blvd.,I-80 E,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2017-01-17 19:27:00,39.2,,100.0,30.14,3.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11466,Source2,3,2017-01-17 19:35:34,2017-01-17 20:05:11,37.785542,-122.39138,,,0.01,Merge lane blocked due to accident on I-80 Eastbound at Exits 2B 2C Harrison St.,James Lick Fwy N,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2017-01-17 19:53:00,48.9,,80.0,30.14,8.0,NW,4.6,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11467,Source2,2,2017-01-17 19:47:10,2017-01-17 20:31:46,38.62257,-121.396858,,,0.0,Accident on Rubicon Way at Echo Way.,Echo Way,Sacramento,Sacramento,CA,95821-3461,US,US/Pacific,KMCC,2017-01-17 19:50:00,41.0,38.0,93.0,30.18,2.5,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11468,Source2,2,2017-01-17 19:47:42,2017-01-17 20:32:20,37.721237,-121.215202,,,0.0,Accident on Manteca Rd at Melton Rd.,S Manteca Rd,Manteca,San Joaquin,CA,95337,US,US/Pacific,KSCK,2017-01-17 19:55:00,41.0,38.0,96.0,30.15,3.0,West,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11469,Source2,3,2017-01-17 19:58:09,2017-01-17 20:27:57,38.083138,-122.114243,,,0.01,Accident on I-680 Northbound at Exit 61 Lake Herman Rd.,I-680 N,Benicia,Solano,CA,94510,US,US/Pacific,KCCR,2017-01-17 19:53:00,44.1,41.5,82.0,30.12,4.0,NNE,4.6,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11470,Source2,2,2017-01-17 19:56:59,2017-01-17 20:41:26,38.63362100000001,-121.392242,,,0.01,Accident on Auburn Blvd Eastbound at Morse Ave.,Morse Ave,Sacramento,Sacramento,CA,95821-1813,US,US/Pacific,KMCC,2017-01-17 19:50:00,41.0,38.0,93.0,30.18,2.5,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11471,Source2,2,2017-01-17 20:06:08,2017-01-17 20:35:47,37.584805,-122.328995,,,0.01,#1 lane blocked due to accident on US-101 Northbound at Exit 417B Airport Blvd.,US-101 N,San Mateo,San Mateo,CA,94401,US,US/Pacific,KSFO,2017-01-17 19:56:00,50.0,,77.0,30.14,9.0,North,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11472,Source2,2,2017-01-17 20:02:50,2017-01-17 20:32:29,36.860226,-121.653191,,,0.01,Accident on County Hwy-G11 San Juan Rd at Carpenteria Rd.,Carpenteria Rd,Aromas,Monterey,CA,95004,US,US/Pacific,KWVI,2017-01-17 19:53:00,46.9,,90.0,30.15,10.0,NNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11473,Source2,3,2017-01-17 20:16:22,2017-01-17 20:45:57,37.780743,-122.238586,,,0.01,#2 lane blocked due to accident on I-880 Southbound at Exit 39B 23rd Ave.,Nimitz Fwy S,Oakland,Alameda,CA,94606,US,US/Pacific,KOAK,2017-01-17 19:53:00,48.9,,80.0,30.14,8.0,NW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11474,Source2,2,2017-01-17 20:23:06,2017-01-17 20:52:53,38.482819,-122.769836,,,0.01,Accident on Fulton Rd at Francisco Ave.,Fulton Rd,Fulton,Sonoma,CA,95439-8802,US,US/Pacific,KSTS,2017-01-17 19:53:00,46.0,,86.0,30.11,6.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11475,Source2,2,2017-01-17 20:24:06,2017-01-17 21:07:58,38.681274,-121.33333600000002,,,0.01,Accident on County Hwy-E14 Greenback Ln near Cemetery Rd.,Greenback Ln,Citrus Heights,Sacramento,CA,95621,US,US/Pacific,KMCC,2017-01-17 20:30:00,39.2,37.0,100.0,30.18,1.5,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-11476,Source2,2,2017-01-17 20:34:03,2017-01-17 21:03:44,38.240273,-122.066422,,,0.01,#1 lane blocked due to accident on CA-12 Eastbound at Beck Ave.,Beck Ave,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2017-01-17 20:38:00,41.0,38.0,100.0,30.15,4.0,North,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-11477,Source2,2,2017-01-17 20:28:52,2017-01-17 21:12:59,38.703709,-121.345932,,,0.01,Multi-vehicle accident on Don Julio Blvd at Antelope Rd.,Don Julio Blvd,Sacramento,Sacramento,CA,95842,US,US/Pacific,KMCC,2017-01-17 20:30:00,39.2,37.0,100.0,30.18,1.5,WNW,3.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-11478,Source2,3,2017-01-17 20:52:23,2017-01-17 21:22:06,37.645439,-122.094193,,,0.01,Accident on I-880 Eastbound around Exit 27 CA-92 Jackson St.,I-880 N,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2017-01-17 20:54:00,48.9,,69.0,30.16,6.0,NE,4.6,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11479,Source2,2,2017-01-17 20:54:23,2017-01-17 21:23:59,37.412971,-121.984421,,,0.01,2 Right lane blocked due to accident on CA-237 Westbound at Exit 6 Great America Pkwy.,CA-237 W,Sunnyvale,Santa Clara,CA,94089,US,US/Pacific,KNUQ,2017-01-17 20:56:00,48.9,,80.0,30.15,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11480,Source2,3,2017-01-17 20:52:58,2017-01-17 21:22:42,38.643101,-121.435455,,,0.01,#1 lane blocked due to accident on I-80 Eastbound at Exit 90 Norwood Ave.,I-80 E,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2017-01-17 20:50:00,39.2,37.0,100.0,30.18,1.5,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11481,Source2,3,2017-01-17 21:18:00,2017-01-17 21:47:49,37.507153,-122.338486,,,0.01,Accident on I-280 Northbound at Exit 33 CA-92.,Junipero Serra Fwy N,Belmont,San Mateo,CA,94002,US,US/Pacific,KSQL,2017-01-17 21:15:00,48.2,,87.0,30.14,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11482,Source2,3,2017-01-17 21:17:17,2017-01-17 21:47:09,37.362801,-121.843063,,,0.01,Accident on I-680 Southbound at Exits 1D 2A Capitol Expy.,I-680 S,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2017-01-17 21:47:00,48.2,,82.0,30.15,7.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11483,Source2,2,2017-01-17 21:17:39,2017-01-17 21:47:29,37.261543,-121.80016299999998,,,0.01,Accident on US-101 Southbound near Exit 378 Blossom Hill Rd.,Bayshore Fwy S,San Jose,Santa Clara,CA,95111,US,US/Pacific,KRHV,2017-01-17 21:47:00,48.2,,82.0,30.15,7.0,Calm,,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11484,Source2,2,2017-01-17 21:16:27,2017-01-17 22:01:08,38.554699,-121.336258,,,0.0,Accident on Goethe Rd at Bradshaw Rd.,Goethe Rd,Sacramento,Sacramento,CA,95827,US,US/Pacific,KMHR,2017-01-17 21:45:00,39.2,37.0,100.0,30.16,3.0,NE,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11485,Source2,3,2017-01-17 21:21:57,2017-01-17 21:51:47,37.895218,-122.308243,,,0.01,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 13 I-580.,Eastshore Fwy W,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-01-17 20:53:00,48.9,,83.0,30.13,7.0,ENE,3.5,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11486,Source2,2,2017-01-17 21:23:07,2017-01-17 21:52:50,37.559273,-122.280449,,,0.01,#3&amp;#4 lane blocked due to accident on CA-92 Westbound at Exit 14B Chess Dr.,J Arthur Younger Fwy W,San Mateo,San Mateo,CA,94404,US,US/Pacific,KSQL,2017-01-17 21:15:00,48.2,,87.0,30.14,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11487,Source2,2,2017-01-17 21:22:15,2017-01-17 21:52:06,38.016769,-121.990753,,,0.01,Accident on CA-4 Eastbound near Exit 17 Willow Pass Rd.,CA-4 E,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2017-01-17 20:53:00,44.1,42.5,82.0,30.12,4.0,North,3.5,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11488,Source2,3,2017-01-17 21:23:25,2017-01-17 22:06:59,38.575169,-121.508369,,,0.01,#4 lane blocked due to accident on I-5 Northbound after Exits 518 519A CA-99 CA-16.,I-5 N,Sacramento,Sacramento,CA,95814,US,US/Pacific,KSAC,2017-01-17 21:28:00,41.0,39.0,100.0,30.16,2.5,NNW,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11489,Source2,3,2017-01-17 21:40:19,2017-01-17 22:10:08,37.47628,-121.932457,,,0.01,Accident on I-880 Northbound at Exit 10 Dixon Landing Rd.,I-880 N,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,2017-01-17 20:47:00,48.2,,100.0,30.14,9.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11490,Source2,2,2017-01-17 21:49:53,2017-01-17 22:34:17,39.199272,-120.993393,,,0.0,Accident on Burma Rd at Meadow View Dr.,N Meadow View Dr,Grass Valley,Nevada,CA,95945-9083,US,US/Pacific,KGOO,2017-01-17 21:55:00,44.6,40.2,57.0,30.13,10.0,SE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11491,Source2,3,2017-01-17 21:55:17,2017-01-17 22:25:02,37.732243,-122.432076,,,0.01,Accident on I-280 Southbound at Exit 52 Bosworth St.,I-280 S,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2017-01-17 21:56:00,50.0,,80.0,30.11,7.0,SE,5.8,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11492,Source2,2,2017-01-17 21:51:48,2017-01-17 22:21:27,37.581352,-122.325249,,,0.01,#3 lane blocked due to accident and secondary accidents on US-101 Northbound at Exit 417 Poplar Ave.,US-101 N,San Mateo,San Mateo,CA,94401,US,US/Pacific,KSFO,2017-01-17 21:56:00,50.0,,80.0,30.11,7.0,SE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11493,Source2,2,2017-01-17 21:59:17,2017-01-17 22:43:33,38.618324,-121.268181,,,0.01,Accident on County Hwy-E2 Sunrise Blvd near Coloma Rd.,Coloma Rd,Rancho Cordova,Sacramento,CA,95670,US,US/Pacific,KMHR,2017-01-17 21:45:00,39.2,37.0,100.0,30.16,3.0,NE,3.5,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11494,Source2,2,2017-01-17 21:51:13,2017-01-17 22:20:54,37.540691,-121.266953,,,0.0,Accident on Howard Rd at Ingram Creek Rd.,Ingram Creek Rd,Patterson,Stanislaus,CA,95363,US,US/Pacific,KMOD,2017-01-17 21:53:00,43.0,,86.0,30.15,5.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11495,Source2,3,2017-01-17 22:31:02,2017-01-17 23:00:41,37.926357,-122.060768,,,0.01,Accident on I-680 Northbound at Exit 48 Main St.,I-680 S,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,2017-01-17 22:53:00,45.0,42.6,82.0,30.08,3.0,North,4.6,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11496,Source2,2,2017-01-17 22:30:22,2017-01-17 22:59:54,37.409588,-121.996658,,,0.01,Accident on CA-237 Eastbound at Exit 5 County Hwy-G2 Lawrence Expy.,Southbay Fwy,Sunnyvale,Santa Clara,CA,94089,US,US/Pacific,KNUQ,2017-01-17 22:56:00,48.9,,80.0,30.12,8.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11497,Source2,2,2017-01-17 22:36:26,2017-01-17 23:21:10,38.722607,-121.382561,,,0.0,Accident on Rock Bound Ct in Sacramento.,Rock Bound Ct,Antelope,Sacramento,CA,95843-5514,US,US/Pacific,KMCC,2017-01-17 22:30:00,41.0,38.0,100.0,30.14,2.5,East,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11498,Source2,2,2017-01-17 22:44:20,2017-01-17 23:28:56,38.704411,-121.361656,,,0.0,Accident on Hepburn Way at Mitchum Ct.,Mitchum Ct,Antelope,Sacramento,CA,95843-6001,US,US/Pacific,KMCC,2017-01-17 22:50:00,42.8,40.1,93.0,30.13,3.0,East,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-11499,Source2,2,2017-01-17 22:52:26,2017-01-17 23:22:03,37.449505,-122.123795,,,0.01,Left lane blocked due to accident on US-101 Southbound at Exit 402 Embarcadero Rd.,Bayshore Fwy S,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,2017-01-17 20:47:00,48.2,,100.0,30.14,9.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
